ID,orderNumber,orderDate,status,totalAmount,discountAmount,netAmount,customer_ID,salesEmployee_ID
O02943,SO002943,2025-04-25,Delivered,1223501.00,42212.50,1181288.50,C0154,E039
O02944,SO002944,2025-09-10,Completed,260196.00,26019.60,234176.40,C0068,E004
O02945,SO002945,2026-06-16,Completed,167175.00,25076.25,142098.75,C0327,E030
O02946,SO002946,2026-04-15,Completed,192172.00,15248.15,176923.85,C0158,E001
O02947,SO002947,2025-01-01,Completed,611913.00,69415.30,542497.70,C0048,E025
O02948,SO002948,2026-03-18,Completed,532697.00,53269.70,479427.30,C0498,E039
O02949,SO002949,2025-08-31,Completed,289896.00,14494.80,275401.20,C0373,E047
O02950,SO002950,2025-02-16,Completed,134430.00,13443.00,120987.00,C0307,E002
O02951,SO002951,2025-11-10,Completed,996701.00,161744.15,834956.85,C0209,E040
O02952,SO002952,2025-03-08,Cancelled,807458.00,36653.95,770804.05,C0190,E002
O02953,SO002953,2026-04-13,Pending,67815.00,6781.50,61033.50,C0177,E015
O02954,SO002954,2025-05-20,Pending,587426.00,40469.50,546956.50,C0135,E050
O02955,SO002955,2025-01-27,Completed,623151.00,92420.10,530730.90,C0434,E022
O02956,SO002956,2026-06-02,Delivered,925384.00,97932.35,827451.65,C0490,E003
O02957,SO002957,2025-03-06,Completed,895783.00,108175.55,787607.45,C0389,E031
O02958,SO002958,2026-05-17,Cancelled,1173733.00,166472.40,1007260.60,C0400,E002
O02959,SO002959,2025-07-22,Completed,126636.00,20385.30,106250.70,C0361,E031
O02960,SO002960,2026-04-16,Completed,1464669.00,63650.25,1401018.75,C0013,E005
O02961,SO002961,2025-08-29,Delivered,492130.00,91488.90,400641.10,C0253,E002
O02962,SO002962,2025-11-26,Completed,1057516.00,79567.50,977948.50,C0333,E008
O02963,SO002963,2025-05-14,Completed,223420.00,21973.70,201446.30,C0428,E033
O02964,SO002964,2025-12-21,Completed,748863.00,100130.40,648732.60,C0405,E049
O02965,SO002965,2025-12-01,Completed,368055.00,6516.00,361539.00,C0304,E039
O02966,SO002966,2025-04-14,Completed,809404.00,65527.80,743876.20,C0313,E018
O02967,SO002967,2025-11-16,Completed,718340.00,71834.00,646506.00,C0142,E021
O02968,SO002968,2025-08-27,Delivered,212180.00,0.00,212180.00,C0323,E032
O02969,SO002969,2025-11-15,Cancelled,783716.00,53604.60,730111.40,C0174,E047
O02970,SO002970,2025-10-17,Pending,102465.00,5123.25,97341.75,C0345,E037
O02971,SO002971,2025-09-09,Completed,1651263.00,205526.65,1445736.35,C0122,E018
O02972,SO002972,2026-01-13,Delivered,216830.00,0.00,216830.00,C0082,E011
O02973,SO002973,2025-01-20,Delivered,834096.00,27549.70,806546.30,C0362,E032
O02974,SO002974,2025-09-28,Completed,1110882.00,95847.80,1015034.20,C0470,E010
O02975,SO002975,2025-04-02,Completed,452429.00,54224.30,398204.70,C0480,E050
O02976,SO002976,2025-05-12,Completed,711683.00,47223.80,664459.20,C0293,E042
O02977,SO002977,2026-01-12,Completed,650216.00,49100.00,601116.00,C0007,E012
O02978,SO002978,2026-02-04,Completed,452450.00,27399.00,425051.00,C0275,E002
O02979,SO002979,2025-07-27,Completed,57417.00,0.00,57417.00,C0107,E019
O02980,SO002980,2025-10-01,Completed,1177651.00,124350.50,1053300.50,C0377,E046
O02981,SO002981,2025-03-07,Completed,1142830.00,164512.00,978318.00,C0322,E028
O02982,SO002982,2025-08-09,Completed,769117.00,58271.60,710845.40,C0465,E013
O02983,SO002983,2026-02-11,Completed,409213.00,20460.65,388752.35,C0388,E033
O02984,SO002984,2026-01-21,Cancelled,21964.00,0.00,21964.00,C0013,E002
O02985,SO002985,2025-06-10,Completed,228810.00,5698.80,223111.20,C0256,E048
O02986,SO002986,2025-05-23,Delivered,972754.00,83114.00,889640.00,C0488,E008
O02987,SO002987,2026-05-31,Completed,811814.00,122309.05,689504.95,C0473,E025
O02988,SO002988,2025-10-26,Completed,698301.00,40061.10,658239.90,C0101,E022
O02989,SO002989,2026-04-26,Completed,980542.00,92460.40,888081.60,C0183,E022
O02990,SO002990,2025-08-12,Pending,612698.00,92352.20,520345.80,C0299,E036
O02991,SO002991,2025-09-29,Cancelled,459366.00,58248.60,401117.40,C0296,E011
O02992,SO002992,2025-02-18,Completed,859518.00,94837.40,764680.60,C0461,E039
O02993,SO002993,2025-08-15,Completed,446072.00,15285.20,430786.80,C0463,E026
O02994,SO002994,2025-09-23,Delivered,546860.00,67562.00,479298.00,C0432,E042
O02995,SO002995,2025-01-21,Pending,667619.00,74276.20,593342.80,C0283,E014
O02996,SO002996,2026-06-08,Delivered,1716592.00,247329.70,1469262.30,C0351,E049
O02997,SO002997,2025-07-13,Delivered,600232.00,22615.50,577616.50,C0439,E034
O02998,SO002998,2025-02-19,Delivered,634122.00,60316.95,573805.05,C0155,E031
O02999,SO002999,2025-03-22,Cancelled,781062.00,35747.10,745314.90,C0229,E001
O03000,SO003000,2026-01-11,Completed,369109.00,36910.90,332198.10,C0378,E049
O03001,SO003001,2026-02-05,Completed,826853.00,86969.10,739883.90,C0364,E029
O03002,SO003002,2026-01-27,Completed,470026.00,70119.60,399906.40,C0401,E011
O03003,SO003003,2026-04-23,Completed,351346.00,20589.70,330756.30,C0378,E028
O03004,SO003004,2025-05-17,Completed,591945.00,106779.60,485165.40,C0164,E022
O03005,SO003005,2025-07-26,Completed,50616.00,2530.80,48085.20,C0071,E037
O03006,SO003006,2025-01-25,Pending,751754.00,37587.70,714166.30,C0289,E025
O03007,SO003007,2025-12-12,Completed,660375.00,68899.05,591475.95,C0132,E035
O03008,SO003008,2025-09-05,Completed,1148252.00,150771.50,997480.50,C0476,E028
O03009,SO003009,2025-04-04,Completed,1319662.00,207929.50,1111732.50,C0021,E018
O03010,SO003010,2025-11-26,Completed,917385.00,107801.20,809583.80,C0139,E049
O03011,SO003011,2025-03-15,Cancelled,598192.00,65023.70,533168.30,C0302,E028
O03012,SO003012,2025-05-08,Pending,349430.00,26361.80,323068.20,C0053,E010
O03013,SO003013,2025-05-03,Completed,45458.00,6067.00,39391.00,C0182,E020
O03014,SO003014,2025-04-23,Completed,39719.00,0.00,39719.00,C0400,E049
O03015,SO003015,2026-03-11,Delivered,406040.00,22416.10,383623.90,C0411,E018
O03016,SO003016,2025-09-30,Pending,303800.00,28235.50,275564.50,C0144,E049
O03017,SO003017,2025-10-20,Completed,411009.00,72375.60,338633.40,C0278,E046
O03018,SO003018,2025-12-25,Completed,346822.00,69364.40,277457.60,C0003,E044
O03019,SO003019,2025-11-22,Cancelled,13563.00,1356.30,12206.70,C0249,E011
O03020,SO003020,2025-01-14,Delivered,254830.00,25483.00,229347.00,C0471,E028
O03021,SO003021,2025-07-09,Delivered,1050411.00,47677.35,1002733.65,C0316,E016
O03022,SO003022,2025-02-04,Cancelled,841282.00,61088.00,780194.00,C0049,E015
O03023,SO003023,2025-04-30,Pending,1092141.00,104665.80,987475.20,C0360,E002
O03024,SO003024,2025-10-12,Pending,691531.00,102770.20,588760.80,C0233,E016
O03025,SO003025,2026-01-31,Completed,840360.00,70465.00,769895.00,C0011,E027
O03026,SO003026,2025-08-02,Completed,704749.00,103968.30,600780.70,C0361,E040
O03027,SO003027,2025-09-22,Completed,535784.00,27858.00,507926.00,C0021,E042
O03028,SO003028,2025-09-09,Completed,906411.00,37789.40,868621.60,C0340,E027
O03029,SO003029,2025-07-14,Completed,954101.00,163953.45,790147.55,C0024,E014
O03030,SO003030,2026-04-22,Delivered,18532.00,2779.80,15752.20,C0114,E044
O03031,SO003031,2025-12-15,Completed,324182.00,25734.15,298447.85,C0182,E019
O03032,SO003032,2026-06-26,Completed,870803.00,137569.05,733233.95,C0187,E013
O03033,SO003033,2025-07-05,Cancelled,677686.00,69395.10,608290.90,C0246,E016
O03034,SO003034,2025-08-08,Cancelled,120717.00,0.00,120717.00,C0211,E015
O03035,SO003035,2026-01-02,Completed,300630.00,45094.50,255535.50,C0483,E033
O03036,SO003036,2025-11-14,Completed,686790.00,79786.80,607003.20,C0344,E036
O03037,SO003037,2025-03-22,Cancelled,610608.00,5335.80,605272.20,C0242,E031
O03038,SO003038,2026-01-07,Completed,50105.00,2505.25,47599.75,C0045,E029
O03039,SO003039,2025-10-17,Completed,386980.00,19349.00,367631.00,C0214,E050
O03040,SO003040,2025-07-31,Completed,695815.00,90349.95,605465.05,C0424,E037
O03041,SO003041,2025-06-04,Completed,1011908.00,164189.80,847718.20,C0183,E030
O03042,SO003042,2026-01-24,Delivered,141148.00,21172.20,119975.80,C0400,E026
O03043,SO003043,2025-11-15,Completed,1278679.00,104993.25,1173685.75,C0438,E025
O03044,SO003044,2026-01-12,Completed,97495.00,4023.90,93471.10,C0268,E001
O03045,SO003045,2025-12-19,Completed,914959.00,127329.20,787629.80,C0120,E039
O03046,SO003046,2026-03-13,Pending,281761.00,0.00,281761.00,C0493,E029
O03047,SO003047,2025-03-19,Completed,380806.00,40639.10,340166.90,C0410,E008
O03048,SO003048,2026-03-31,Pending,454565.00,32964.65,421600.35,C0456,E033
O03049,SO003049,2025-01-30,Delivered,1050204.00,145896.55,904307.45,C0346,E011
O03050,SO003050,2026-03-29,Completed,279616.00,10058.80,269557.20,C0380,E013
O03051,SO003051,2026-02-06,Pending,588668.00,102907.90,485760.10,C0201,E047
O03052,SO003052,2025-11-21,Completed,717845.00,108100.95,609744.05,C0070,E031
O03053,SO003053,2025-05-01,Completed,480364.00,29538.80,450825.20,C0041,E046
O03054,SO003054,2025-03-14,Completed,1006827.00,133840.75,872986.25,C0450,E017
O03055,SO003055,2026-01-29,Completed,450778.00,90155.60,360622.40,C0477,E044
O03056,SO003056,2025-08-31,Completed,599482.00,39713.50,559768.50,C0085,E050
O03057,SO003057,2025-01-11,Pending,179008.00,29973.80,149034.20,C0365,E006
O03058,SO003058,2025-05-05,Delivered,925293.00,137204.40,788088.60,C0477,E031
O03059,SO003059,2026-05-27,Delivered,717364.00,59360.00,658004.00,C0229,E028
O03060,SO003060,2026-05-19,Completed,463096.00,4633.00,458463.00,C0271,E024
O03061,SO003061,2026-04-12,Completed,846212.00,91834.00,754378.00,C0396,E011
O03062,SO003062,2026-06-21,Pending,199938.00,39987.60,159950.40,C0029,E011
O03063,SO003063,2025-01-13,Completed,180452.00,9022.60,171429.40,C0384,E042
O03064,SO003064,2025-11-01,Cancelled,755370.00,75382.60,679987.40,C0183,E017
O03065,SO003065,2026-05-06,Pending,115960.00,11596.00,104364.00,C0457,E033
O03066,SO003066,2025-07-28,Pending,1048029.00,178847.30,869181.70,C0410,E021
O03067,SO003067,2025-09-16,Pending,488728.00,45505.90,443222.10,C0027,E016
O03068,SO003068,2025-02-08,Completed,755027.00,94674.60,660352.40,C0088,E015
O03069,SO003069,2026-06-12,Completed,481100.00,76178.60,404921.40,C0172,E021
O03070,SO003070,2026-06-15,Completed,230951.00,25693.05,205257.95,C0080,E024
O03071,SO003071,2025-05-24,Completed,31151.00,0.00,31151.00,C0356,E045
O03072,SO003072,2025-07-18,Delivered,469881.00,70482.15,399398.85,C0275,E019
O03073,SO003073,2025-11-17,Cancelled,874132.00,102233.70,771898.30,C0065,E041
O03074,SO003074,2025-12-23,Completed,379785.00,35295.90,344489.10,C0048,E047
O03075,SO003075,2025-08-17,Completed,219230.00,12530.60,206699.40,C0419,E023
O03076,SO003076,2025-07-07,Cancelled,296660.00,59332.00,237328.00,C0209,E026
O03077,SO003077,2025-11-30,Completed,1053104.00,58949.80,994154.20,C0158,E040
O03078,SO003078,2025-07-23,Completed,615575.00,92644.00,522931.00,C0377,E035
O03079,SO003079,2025-11-05,Completed,1089624.00,100283.65,989340.35,C0426,E013
O03080,SO003080,2026-04-26,Completed,226327.00,37154.00,189173.00,C0118,E035
O03081,SO003081,2025-07-18,Completed,1633822.00,127318.80,1506503.20,C0202,E048
O03082,SO003082,2025-07-23,Pending,116080.00,11608.00,104472.00,C0341,E041
O03083,SO003083,2025-07-10,Delivered,351909.00,41294.25,310614.75,C0168,E036
O03084,SO003084,2026-01-17,Cancelled,1032982.00,68462.50,964519.50,C0463,E048
O03085,SO003085,2026-03-07,Pending,287350.00,25382.60,261967.40,C0006,E035
O03086,SO003086,2025-07-08,Pending,571005.00,16753.50,554251.50,C0460,E032
O03087,SO003087,2026-06-02,Completed,953287.00,115917.40,837369.60,C0368,E009
O03088,SO003088,2026-04-25,Pending,882075.00,111106.80,770968.20,C0390,E028
O03089,SO003089,2025-09-01,Completed,625349.00,29973.10,595375.90,C0196,E029
O03090,SO003090,2025-01-13,Delivered,166096.00,0.00,166096.00,C0350,E005
O03091,SO003091,2025-04-10,Completed,294973.00,0.00,294973.00,C0301,E032
O03092,SO003092,2026-03-07,Cancelled,514751.00,83933.20,430817.80,C0092,E045
O03093,SO003093,2025-05-19,Pending,54076.00,2703.80,51372.20,C0087,E047
O03094,SO003094,2025-06-19,Completed,411696.00,80348.80,331347.20,C0341,E004
O03095,SO003095,2025-10-06,Completed,818566.00,67950.80,750615.20,C0129,E030
O03096,SO003096,2026-03-25,Completed,49546.00,7431.90,42114.10,C0263,E039
O03097,SO003097,2025-11-05,Delivered,1024730.00,117843.00,906887.00,C0099,E009
O03098,SO003098,2025-06-28,Cancelled,174120.00,26118.00,148002.00,C0381,E024
O03099,SO003099,2025-08-05,Delivered,140532.00,28106.40,112425.60,C0375,E043
O03100,SO003100,2026-04-04,Completed,1175018.00,183010.60,992007.40,C0365,E020
O03101,SO003101,2025-12-09,Delivered,1183937.00,182306.45,1001630.55,C0141,E017
O03102,SO003102,2026-01-17,Cancelled,591227.00,76666.75,514560.25,C0048,E047
O03103,SO003103,2025-10-30,Completed,127470.00,3108.00,124362.00,C0194,E008
O03104,SO003104,2026-04-07,Pending,818029.00,163605.80,654423.20,C0244,E049
O03105,SO003105,2025-09-09,Pending,827708.00,40975.90,786732.10,C0096,E036
O03106,SO003106,2026-03-06,Completed,550613.00,37475.55,513137.45,C0235,E024
O03107,SO003107,2025-02-08,Completed,914979.00,62951.30,852027.70,C0054,E029
O03108,SO003108,2025-05-10,Pending,613458.00,89755.00,523703.00,C0252,E010
O03109,SO003109,2026-01-30,Pending,788133.00,70325.15,717807.85,C0068,E036
O03110,SO003110,2026-01-14,Completed,1179488.00,141375.00,1038113.00,C0331,E022
O03111,SO003111,2025-04-27,Delivered,338653.00,0.00,338653.00,C0078,E001
O03112,SO003112,2025-03-18,Completed,862770.00,102848.80,759921.20,C0390,E049
O03113,SO003113,2025-09-22,Completed,339960.00,16998.00,322962.00,C0336,E040
O03114,SO003114,2025-11-05,Cancelled,143295.00,21494.25,121800.75,C0476,E050
O03115,SO003115,2025-03-08,Completed,582937.00,73221.40,509715.60,C0269,E031
O03116,SO003116,2025-11-12,Completed,204728.00,20472.80,184255.20,C0039,E033
O03117,SO003117,2025-02-02,Completed,1234082.00,57018.20,1177063.80,C0125,E025
O03118,SO003118,2025-05-08,Cancelled,563217.00,68388.40,494828.60,C0205,E006
O03119,SO003119,2026-06-17,Pending,871255.00,76068.20,795186.80,C0292,E032
O03120,SO003120,2026-01-07,Delivered,429044.00,22475.85,406568.15,C0358,E007
O03121,SO003121,2026-02-06,Completed,789321.00,108274.80,681046.20,C0155,E041
O03122,SO003122,2025-07-31,Completed,631200.00,46395.90,584804.10,C0346,E019
O03123,SO003123,2025-02-14,Cancelled,685935.00,54354.55,631580.45,C0464,E036
O03124,SO003124,2025-12-06,Completed,575176.00,47905.35,527270.65,C0485,E049
O03125,SO003125,2026-02-25,Delivered,764802.00,85348.10,679453.90,C0274,E004
O03126,SO003126,2026-03-21,Pending,1707819.00,230189.45,1477629.55,C0040,E042
O03127,SO003127,2026-03-10,Completed,579314.00,48558.70,530755.30,C0046,E035
O03128,SO003128,2025-12-17,Completed,819591.00,40191.90,779399.10,C0162,E037
O03129,SO003129,2025-11-03,Completed,276585.00,41487.75,235097.25,C0401,E034
O03130,SO003130,2026-01-21,Pending,339710.00,33971.00,305739.00,C0251,E005
O03131,SO003131,2025-05-28,Completed,739922.00,85145.80,654776.20,C0167,E006
O03132,SO003132,2025-05-11,Delivered,484899.00,59698.00,425201.00,C0354,E025
O03133,SO003133,2026-05-04,Completed,253509.00,31775.20,221733.80,C0196,E029
O03134,SO003134,2025-10-04,Delivered,142764.00,28552.80,114211.20,C0414,E048
O03135,SO003135,2025-11-08,Pending,757224.00,92784.90,664439.10,C0041,E042
O03136,SO003136,2025-02-19,Completed,1548600.00,212356.80,1336243.20,C0257,E006
O03137,SO003137,2025-01-26,Completed,303687.00,60737.40,242949.60,C0468,E024
O03138,SO003138,2025-03-03,Completed,289089.00,19533.20,269555.80,C0127,E016
O03139,SO003139,2026-05-26,Pending,242316.00,12115.80,230200.20,C0116,E029
O03140,SO003140,2025-08-24,Pending,753915.00,82836.50,671078.50,C0327,E009
O03141,SO003141,2025-03-23,Completed,1110572.00,153188.50,957383.50,C0050,E019
O03142,SO003142,2025-07-24,Cancelled,540707.00,97256.65,443450.35,C0067,E041
O03143,SO003143,2025-07-13,Pending,175149.00,20918.70,154230.30,C0084,E046
O03144,SO003144,2025-08-29,Completed,802530.00,160506.00,642024.00,C0453,E028
O03145,SO003145,2025-02-10,Pending,1053548.00,60734.40,992813.60,C0278,E013
O03146,SO003146,2025-09-07,Completed,990346.00,76845.55,913500.45,C0006,E026
O03147,SO003147,2026-03-08,Pending,49496.00,4949.60,44546.40,C0368,E036
O03148,SO003148,2025-07-05,Delivered,689928.00,75173.10,614754.90,C0485,E004
O03149,SO003149,2026-04-23,Cancelled,244616.00,47533.90,197082.10,C0187,E036
O03150,SO003150,2025-06-23,Cancelled,960761.00,95739.20,865021.80,C0237,E001
O03151,SO003151,2025-10-09,Completed,768752.00,136338.40,632413.60,C0277,E003
O03152,SO003152,2025-06-26,Pending,1322529.00,160626.35,1161902.65,C0240,E003
O03153,SO003153,2025-04-14,Cancelled,961644.00,53368.00,908276.00,C0204,E019
O03154,SO003154,2025-05-22,Pending,258130.00,51626.00,206504.00,C0042,E032
O03155,SO003155,2025-04-04,Completed,377016.00,54789.60,322226.40,C0188,E027
O03156,SO003156,2025-03-20,Completed,107073.00,10707.30,96365.70,C0445,E030
O03157,SO003157,2025-10-01,Pending,387023.00,44717.05,342305.95,C0225,E005
O03158,SO003158,2025-10-02,Cancelled,29043.00,1452.15,27590.85,C0412,E036
O03159,SO003159,2025-04-23,Cancelled,1050062.00,61472.80,988589.20,C0389,E012
O03160,SO003160,2025-01-20,Completed,410672.00,39782.15,370889.85,C0303,E021
O03161,SO003161,2026-01-17,Pending,838357.00,109671.60,728685.40,C0179,E042
O03162,SO003162,2025-10-22,Pending,165750.00,0.00,165750.00,C0380,E013
O03163,SO003163,2026-04-21,Pending,429878.00,14214.40,415663.60,C0084,E025
O03164,SO003164,2025-11-10,Cancelled,677500.00,30391.50,647108.50,C0391,E022
O03165,SO003165,2025-10-19,Cancelled,41524.00,4152.40,37371.60,C0091,E021
O03166,SO003166,2025-11-09,Completed,47879.00,9575.80,38303.20,C0263,E035
O03167,SO003167,2026-05-16,Pending,844835.00,45215.00,799620.00,C0087,E020
O03168,SO003168,2026-01-17,Delivered,381800.00,38180.00,343620.00,C0124,E027
O03169,SO003169,2025-03-09,Cancelled,39719.00,3971.90,35747.10,C0260,E050
O03170,SO003170,2025-12-13,Completed,991276.00,133267.40,858008.60,C0127,E016
O03171,SO003171,2025-11-07,Delivered,857574.00,123102.20,734471.80,C0461,E001
O03172,SO003172,2025-05-01,Completed,378770.00,20742.40,358027.60,C0002,E019
O03173,SO003173,2025-12-23,Completed,664073.00,83821.40,580251.60,C0014,E006
O03174,SO003174,2025-09-28,Completed,703798.00,56097.05,647700.95,C0387,E007
O03175,SO003175,2025-01-14,Completed,208836.00,31325.40,177510.60,C0315,E029
O03176,SO003176,2025-11-09,Cancelled,469080.00,57095.35,411984.65,C0294,E033
O03177,SO003177,2025-12-26,Completed,69664.00,3483.20,66180.80,C0240,E028
O03178,SO003178,2026-04-08,Pending,150315.00,7515.75,142799.25,C0401,E015
O03179,SO003179,2026-03-09,Completed,38307.00,3830.70,34476.30,C0210,E034
O03180,SO003180,2026-05-26,Pending,741914.00,64799.50,677114.50,C0352,E013
O03181,SO003181,2025-09-14,Completed,345381.00,22728.05,322652.95,C0427,E004
O03182,SO003182,2025-12-21,Pending,966547.00,150116.15,816430.85,C0284,E037
O03183,SO003183,2025-05-03,Delivered,178978.00,12779.60,166198.40,C0314,E046
O03184,SO003184,2025-05-18,Completed,251470.00,37720.50,213749.50,C0175,E046
O03185,SO003185,2026-04-22,Completed,1537895.00,235338.60,1302556.40,C0342,E002
O03186,SO003186,2025-07-13,Cancelled,313953.00,6766.95,307186.05,C0323,E020
O03187,SO003187,2025-09-23,Delivered,867861.00,146967.00,720894.00,C0244,E045
O03188,SO003188,2025-03-24,Completed,816751.00,112343.35,704407.65,C0441,E048
O03189,SO003189,2025-09-16,Cancelled,620405.00,54490.75,565914.25,C0018,E019
O03190,SO003190,2025-05-26,Completed,499883.00,36802.45,463080.55,C0225,E016
O03191,SO003191,2025-05-26,Delivered,1089717.00,55230.75,1034486.25,C0330,E044
O03192,SO003192,2026-04-06,Delivered,389338.00,66888.00,322450.00,C0488,E005
O03193,SO003193,2025-10-16,Completed,473679.00,39038.55,434640.45,C0304,E021
O03194,SO003194,2026-04-16,Completed,711957.00,138394.10,573562.90,C0143,E018
O03195,SO003195,2026-03-19,Delivered,457083.00,61497.90,395585.10,C0014,E020
O03196,SO003196,2025-09-16,Completed,1084049.00,56054.80,1027994.20,C0499,E047
O03197,SO003197,2025-01-30,Completed,19904.00,1990.40,17913.60,C0048,E012
O03198,SO003198,2025-01-06,Completed,1102831.00,137556.30,965274.70,C0367,E025
O03199,SO003199,2026-04-05,Cancelled,501050.00,50105.00,450945.00,C0097,E024
O03200,SO003200,2026-06-11,Cancelled,10086.00,2017.20,8068.80,C0031,E011
O03201,SO003201,2025-09-27,Pending,983453.00,106561.30,876891.70,C0329,E050
O03202,SO003202,2026-02-01,Completed,821160.00,106029.45,715130.55,C0338,E034
