ID,order_ID,product_ID,quantity,sellingPrice,discount,lineAmount
I007377,O02448,P0011,7,14495,5,96391.75
I007378,O02449,P0091,2,60565,15,102960.50
I007379,O02450,P0043,10,53045,20,424360.00
I007380,O02451,P0094,8,35256,15,239740.80
I007381,O02451,P0044,2,37026,10,66646.80
I007382,O02451,P0023,6,55725,5,317632.50
I007383,O02451,P0095,9,35691,20,256975.20
I007384,O02452,P0096,2,42139,5,80064.10
I007385,O02452,P0027,2,35875,10,64575.00
I007386,O02453,P0017,6,51525,20,247320.00
I007387,O02453,P0018,6,28628,10,154591.20
I007388,O02453,P0038,7,41524,10,261601.20
I007389,O02454,P0072,4,47942,5,182179.60
I007390,O02455,P0072,6,47942,10,258886.80
I007391,O02455,P0043,3,53045,15,135264.75
I007392,O02455,P0064,2,36237,20,57979.20
I007393,O02455,P0079,3,49546,5,141206.10
I007394,O02456,P0001,8,45925,10,330660.00
I007395,O02456,P0018,7,28628,0,200396.00
I007396,O02456,P0097,10,36994,10,332946.00
I007397,O02457,P0073,5,35536,5,168796.00
I007398,O02458,P0012,7,28291,20,158429.60
I007399,O02458,P0025,10,9681,20,77448.00
I007400,O02458,P0080,2,25147,10,45264.60
I007401,O02458,P0051,2,21836,20,34937.60
I007402,O02458,P0074,10,25591,5,243114.50
I007403,O02459,P0088,10,49841,20,398728.00
I007404,O02460,P0023,9,55725,0,501525.00
I007405,O02460,P0071,7,38269,15,227700.55
I007406,O02460,P0010,8,47717,20,305388.80
I007407,O02460,P0089,8,20493,5,155746.80
I007408,O02460,P0066,1,12374,20,9899.20
I007409,O02461,P0031,6,47765,10,257931.00
I007410,O02461,P0068,5,47879,5,227425.25
I007411,O02461,P0060,3,48833,0,146499.00
I007412,O02461,P0020,10,60579,0,605790.00
I007413,O02461,P0014,4,22374,20,71596.80
I007414,O02462,P0066,1,12374,0,12374.00
I007415,O02462,P0014,10,22374,20,178992.00
I007416,O02462,P0015,7,46486,20,260321.60
I007417,O02462,P0068,2,47879,15,81394.30
I007418,O02462,P0003,10,64507,10,580563.00
I007419,O02463,P0081,2,14513,0,29026.00
I007420,O02463,P0010,3,47717,0,143151.00
I007421,O02463,P0060,2,48833,5,92782.70
I007422,O02463,P0073,10,35536,0,355360.00
I007423,O02463,P0042,2,61517,0,123034.00
I007424,O02464,P0062,9,33323,5,284911.65
I007425,O02464,P0057,8,42897,10,308858.40
I007426,O02464,P0047,1,48530,15,41250.50
I007427,O02464,P0092,7,10982,20,61499.20
I007428,O02464,P0035,2,13563,5,25769.70
I007429,O02465,P0004,7,59538,0,416766.00
I007430,O02465,P0072,6,47942,20,230121.60
I007431,O02465,P0089,10,20493,20,163944.00
I007432,O02465,P0098,7,13062,5,86862.30
I007433,O02465,P0025,7,9681,10,60990.30
I007434,O02466,P0005,8,5624,10,40492.80
I007435,O02466,P0005,6,5624,15,28682.40
I007436,O02467,P0036,10,48983,5,465338.50
I007437,O02467,P0090,3,33743,15,86044.65
I007438,O02468,P0041,8,26259,5,199568.40
I007439,O02468,P0024,10,28494,5,270693.00
I007440,O02468,P0051,6,21836,5,124465.20
I007441,O02468,P0027,10,35875,0,358750.00
I007442,O02469,P0044,9,37026,20,266587.20
I007443,O02469,P0098,8,13062,10,94046.40
I007444,O02469,P0001,1,45925,5,43628.75
I007445,O02469,P0035,10,13563,0,135630.00
I007446,O02470,P0054,1,25752,15,21889.20
I007447,O02471,P0075,10,10086,0,100860.00
I007448,O02471,P0026,6,43366,0,260196.00
I007449,O02471,P0086,8,13893,0,111144.00
I007450,O02472,P0088,5,49841,20,199364.00
I007451,O02473,P0066,5,12374,5,58776.50
I007452,O02473,P0070,6,38307,20,183873.60
I007453,O02473,P0016,4,39719,15,135044.60
I007454,O02473,P0015,10,46486,15,395131.00
I007455,O02474,P0024,1,28494,20,22795.20
I007456,O02474,P0090,7,33743,10,212580.90
I007457,O02475,P0016,7,39719,10,250229.70
I007458,O02475,P0095,10,35691,5,339064.50
I007459,O02475,P0049,10,60308,20,482464.00
I007460,O02475,P0030,7,38698,10,243797.40
I007461,O02476,P0013,4,16028,0,64112.00
I007462,O02476,P0036,9,48983,0,440847.00
I007463,O02476,P0015,6,46486,10,251024.40
I007464,O02476,P0048,3,37447,5,106723.95
I007465,O02477,P0041,3,26259,0,78777.00
I007466,O02477,P0094,3,35256,20,84614.40
I007467,O02477,P0096,2,42139,5,80064.10
I007468,O02478,P0098,6,13062,20,62697.60
I007469,O02478,P0083,6,24478,15,124837.80
I007470,O02478,P0033,7,50105,10,315661.50
I007471,O02478,P0012,9,28291,5,241888.05
I007472,O02479,P0097,2,36994,0,73988.00
I007473,O02480,P0070,5,38307,10,172381.50
I007474,O02480,P0035,1,13563,10,12206.70
I007475,O02480,P0051,4,21836,10,78609.60
I007476,O02480,P0082,1,51263,15,43573.55
I007477,O02480,P0090,9,33743,15,258133.95
I007478,O02481,P0045,7,49014,15,291633.30
I007479,O02481,P0053,4,9266,5,35210.80
I007480,O02481,P0046,5,29632,20,118528.00
I007481,O02481,P0033,5,50105,20,200420.00
I007482,O02482,P0039,8,13519,5,102744.40
I007483,O02482,P0028,5,31151,15,132391.75
I007484,O02482,P0011,5,14495,20,57980.00
I007485,O02483,P0076,8,15519,10,111736.80
I007486,O02484,P0059,3,27604,20,66249.60
I007487,O02484,P0051,1,21836,15,18560.60
I007488,O02484,P0059,5,27604,10,124218.00
I007489,O02484,P0097,7,36994,5,246010.10
I007490,O02484,P0078,6,9952,20,47769.60
I007491,O02485,P0065,7,38180,20,213808.00
I007492,O02486,P0089,3,20493,0,61479.00
I007493,O02486,P0041,10,26259,5,249460.50
I007494,O02486,P0042,1,61517,15,52289.45
I007495,O02486,P0059,10,27604,15,234634.00
I007496,O02487,P0063,4,33341,0,133364.00
I007497,O02488,P0020,5,60579,10,272605.50
I007498,O02488,P0096,7,42139,15,250727.05
I007499,O02488,P0041,7,26259,10,165431.70
I007500,O02488,P0060,9,48833,5,417522.15
I007501,O02489,P0086,4,13893,5,52793.40
I007502,O02489,P0099,5,53479,5,254025.25
I007503,O02489,P0070,4,38307,0,153228.00
I007504,O02490,P0073,9,35536,5,303832.80
I007505,O02490,P0032,3,45113,10,121805.10
I007506,O02490,P0005,9,5624,0,50616.00
I007507,O02491,P0023,10,55725,20,445800.00
I007508,O02491,P0071,3,38269,15,97585.95
I007509,O02491,P0071,4,38269,0,153076.00
I007510,O02492,P0074,1,25591,20,20472.80
I007511,O02492,P0059,9,27604,15,211170.60
I007512,O02493,P0032,8,45113,20,288723.20
I007513,O02493,P0024,1,28494,20,22795.20
I007514,O02494,P0012,7,28291,0,198037.00
I007515,O02494,P0020,8,60579,20,387705.60
I007516,O02494,P0013,8,16028,20,102579.20
I007517,O02494,P0057,2,42897,10,77214.60
I007518,O02495,P0012,10,28291,0,282910.00
I007519,O02495,P0006,4,42495,5,161481.00
I007520,O02495,P0074,4,25591,10,92127.60
I007521,O02495,P0035,9,13563,15,103756.95
I007522,O02495,P0083,1,24478,10,22030.20
I007523,O02496,P0096,8,42139,20,269689.60
I007524,O02496,P0067,3,29020,20,69648.00
I007525,O02496,P0094,4,35256,0,141024.00
I007526,O02496,P0034,4,52301,5,198743.80
I007527,O02497,P0100,3,17786,0,53358.00
I007528,O02497,P0050,1,55567,10,50010.30
I007529,O02497,P0078,8,9952,20,63692.80
I007530,O02497,P0064,3,36237,0,108711.00
I007531,O02497,P0025,7,9681,10,60990.30
I007532,O02498,P0018,3,28628,0,85884.00
I007533,O02499,P0050,5,55567,0,277835.00
I007534,O02499,P0091,10,60565,5,575367.50
I007535,O02499,P0032,6,45113,15,230076.30
I007536,O02499,P0084,4,20164,0,80656.00
I007537,O02500,P0023,4,55725,15,189465.00
I007538,O02500,P0056,10,42380,0,423800.00
I007539,O02500,P0008,8,57417,10,413402.40
I007540,O02501,P0002,4,31080,20,99456.00
I007541,O02501,P0031,6,47765,15,243601.50
I007542,O02501,P0023,8,55725,15,378930.00
I007543,O02501,P0039,9,13519,20,97336.80
I007544,O02501,P0077,9,8655,10,70105.50
I007545,O02502,P0074,6,25591,15,130514.10
I007546,O02502,P0009,2,52209,20,83534.40
I007547,O02502,P0052,8,28616,0,228928.00
I007548,O02502,P0067,6,29020,10,156708.00
I007549,O02503,P0025,7,9681,5,64378.65
I007550,O02504,P0033,1,50105,5,47599.75
I007551,O02504,P0004,10,59538,0,595380.00
I007552,O02504,P0068,10,47879,5,454850.50
I007553,O02504,P0088,4,49841,0,199364.00
I007554,O02504,P0030,2,38698,20,61916.80
I007555,O02505,P0007,7,19610,10,123543.00
I007556,O02506,P0065,10,38180,10,343620.00
I007557,O02507,P0095,4,35691,20,114211.20
I007558,O02508,P0081,9,14513,0,130617.00
I007559,O02508,P0075,8,10086,10,72619.20
I007560,O02508,P0043,8,53045,20,339488.00
I007561,O02508,P0100,8,17786,20,113830.40
I007562,O02508,P0084,7,20164,0,141148.00
I007563,O02509,P0014,4,22374,15,76071.60
I007564,O02510,P0029,2,39973,10,71951.40
I007565,O02510,P0097,4,36994,15,125779.60
I007566,O02511,P0085,7,51626,10,325243.80
I007567,O02511,P0038,10,41524,15,352954.00
I007568,O02511,P0055,1,37597,0,37597.00
I007569,O02511,P0023,4,55725,20,178320.00
I007570,O02512,P0009,9,52209,0,469881.00
I007571,O02512,P0083,10,24478,20,195824.00
I007572,O02512,P0025,7,9681,0,67767.00
I007573,O02513,P0083,3,24478,0,73434.00
I007574,O02514,P0002,10,31080,20,248640.00
I007575,O02514,P0040,4,22405,0,89620.00
I007576,O02514,P0069,8,32580,20,208512.00
I007577,O02514,P0094,5,35256,5,167466.00
I007578,O02514,P0050,10,55567,20,444536.00
I007579,O02515,P0016,7,39719,10,250229.70
I007580,O02515,P0018,6,28628,20,137414.40
I007581,O02515,P0051,1,21836,10,19652.40
I007582,O02515,P0002,4,31080,0,124320.00
I007583,O02515,P0028,4,31151,15,105913.40
I007584,O02516,P0077,8,8655,15,58854.00
I007585,O02516,P0094,3,35256,20,84614.40
I007586,O02516,P0014,10,22374,20,178992.00
I007587,O02516,P0049,10,60308,20,482464.00
I007588,O02517,P0006,8,42495,10,305964.00
I007589,O02517,P0083,5,24478,10,110151.00
I007590,O02517,P0053,7,9266,10,58375.80
I007591,O02517,P0056,10,42380,5,402610.00
I007592,O02517,P0030,10,38698,0,386980.00
I007593,O02518,P0027,2,35875,20,57400.00
I007594,O02518,P0040,5,22405,15,95221.25
I007595,O02518,P0047,5,48530,15,206252.50
I007596,O02519,P0025,9,9681,10,78416.10
I007597,O02519,P0013,8,16028,5,121812.80
I007598,O02519,P0078,4,9952,5,37817.60
I007599,O02520,P0075,2,10086,10,18154.80
I007600,O02520,P0050,8,55567,20,355628.80
I007601,O02520,P0057,5,42897,15,182312.25
I007602,O02520,P0022,7,13413,20,75112.80
I007603,O02520,P0018,2,28628,0,57256.00
I007604,O02521,P0001,9,45925,20,330660.00
I007605,O02522,P0100,8,17786,10,128059.20
I007606,O02522,P0053,8,9266,10,66715.20
I007607,O02522,P0032,7,45113,20,252632.80
I007608,O02523,P0086,4,13893,10,50014.80
I007609,O02523,P0092,8,10982,5,83463.20
I007610,O02523,P0057,8,42897,15,291699.60
I007611,O02523,P0018,5,28628,0,143140.00
I007612,O02524,P0083,7,24478,0,171346.00
I007613,O02525,P0042,7,61517,15,366026.15
I007614,O02526,P0084,10,20164,10,181476.00
I007615,O02527,P0077,1,8655,10,7789.50
I007616,O02527,P0044,8,37026,0,296208.00
I007617,O02527,P0099,1,53479,5,50805.05
I007618,O02527,P0008,2,57417,15,97608.90
I007619,O02528,P0016,1,39719,10,35747.10
I007620,O02528,P0061,8,24793,0,198344.00
I007621,O02529,P0004,7,59538,5,395927.70
I007622,O02529,P0005,5,5624,20,22496.00
I007623,O02529,P0064,4,36237,10,130453.20
I007624,O02529,P0064,10,36237,15,308014.50
I007625,O02530,P0005,8,5624,15,38243.20
I007626,O02531,P0075,9,10086,20,72619.20
I007627,O02531,P0019,3,50966,0,152898.00
I007628,O02531,P0038,10,41524,15,352954.00
I007629,O02531,P0023,4,55725,0,222900.00
I007630,O02531,P0013,4,16028,20,51289.60
I007631,O02532,P0047,10,48530,15,412505.00
I007632,O02532,P0033,1,50105,5,47599.75
I007633,O02532,P0076,9,15519,20,111736.80
I007634,O02532,P0047,1,48530,10,43677.00
I007635,O02532,P0038,4,41524,0,166096.00
I007636,O02533,P0029,5,39973,5,189871.75
I007637,O02533,P0073,2,35536,10,63964.80
I007638,O02533,P0052,3,28616,5,81555.60
I007639,O02533,P0098,4,13062,20,41798.40
I007640,O02533,P0071,6,38269,15,195171.90
I007641,O02534,P0017,6,51525,15,262777.50
I007642,O02534,P0071,1,38269,5,36355.55
I007643,O02534,P0088,3,49841,0,149523.00
I007644,O02534,P0007,4,19610,0,78440.00
I007645,O02535,P0048,4,37447,5,142298.60
I007646,O02535,P0049,3,60308,0,180924.00
I007647,O02535,P0046,1,29632,5,28150.40
I007648,O02535,P0046,8,29632,5,225203.20
I007649,O02535,P0023,10,55725,0,557250.00
I007650,O02536,P0054,1,25752,15,21889.20
I007651,O02536,P0092,8,10982,20,70284.80
I007652,O02536,P0038,3,41524,10,112114.80
I007653,O02536,P0022,9,13413,0,120717.00
I007654,O02537,P0004,8,59538,0,476304.00
I007655,O02538,P0027,8,35875,20,229600.00
I007656,O02538,P0007,9,19610,0,176490.00
I007657,O02538,P0049,4,60308,5,229170.40
I007658,O02538,P0028,4,31151,0,124604.00
I007659,O02539,P0069,3,32580,20,78192.00
I007660,O02540,P0073,6,35536,5,202555.20
I007661,O02540,P0020,9,60579,20,436168.80
I007662,O02540,P0063,1,33341,5,31673.95
I007663,O02540,P0050,5,55567,10,250051.50
I007664,O02540,P0022,8,13413,0,107304.00
I007665,O02541,P0091,5,60565,10,272542.50
I007666,O02542,P0055,1,37597,5,35717.15
I007667,O02542,P0077,3,8655,10,23368.50
I007668,O02543,P0065,10,38180,20,305440.00
I007669,O02543,P0061,7,24793,5,164873.45
I007670,O02543,P0081,7,14513,15,86352.35
I007671,O02543,P0015,3,46486,15,118539.30
I007672,O02544,P0091,10,60565,15,514802.50
I007673,O02544,P0060,6,48833,5,278348.10
I007674,O02544,P0048,8,37447,10,269618.40
I007675,O02544,P0066,4,12374,10,44546.40
I007676,O02545,P0013,7,16028,0,112196.00
I007677,O02545,P0062,1,33323,10,29990.70
I007678,O02545,P0037,7,34307,20,192119.20
I007679,O02545,P0071,2,38269,15,65057.30
I007680,O02545,P0027,9,35875,15,274443.75
I007681,O02546,P0055,5,37597,10,169186.50
I007682,O02546,P0063,4,33341,10,120027.60
I007683,O02547,P0032,6,45113,10,243610.20
I007684,O02547,P0020,10,60579,5,575500.50
I007685,O02547,P0089,10,20493,10,184437.00
I007686,O02548,P0049,10,60308,10,542772.00
I007687,O02548,P0029,7,39973,15,237839.35
I007688,O02549,P0068,2,47879,5,90970.10
I007689,O02549,P0055,7,37597,20,210543.20
I007690,O02550,P0091,2,60565,5,115073.50
I007691,O02550,P0053,4,9266,0,37064.00
I007692,O02550,P0083,10,24478,5,232541.00
I007693,O02550,P0078,2,9952,20,15923.20
I007694,O02550,P0052,3,28616,20,68678.40
I007695,O02551,P0056,7,42380,5,281827.00
I007696,O02551,P0044,10,37026,0,370260.00
I007697,O02551,P0038,4,41524,15,141181.60
I007698,O02551,P0083,3,24478,0,73434.00
I007699,O02551,P0090,1,33743,15,28681.55
I007700,O02552,P0067,3,29020,15,74001.00
I007701,O02553,P0043,8,53045,10,381924.00
I007702,O02553,P0037,10,34307,10,308763.00
I007703,O02553,P0099,3,53479,15,136371.45
I007704,O02553,P0026,5,43366,10,195147.00
I007705,O02553,P0096,8,42139,0,337112.00
I007706,O02554,P0057,7,42897,10,270251.10
I007707,O02554,P0061,9,24793,10,200823.30
I007708,O02554,P0057,9,42897,15,328162.05
I007709,O02554,P0059,9,27604,0,248436.00
I007710,O02555,P0093,3,46962,20,112708.80
I007711,O02555,P0003,6,64507,10,348337.80
I007712,O02555,P0022,8,13413,0,107304.00
I007713,O02555,P0080,5,25147,0,125735.00
I007714,O02556,P0096,5,42139,20,168556.00
I007715,O02557,P0096,9,42139,10,341325.90
I007716,O02558,P0028,6,31151,5,177560.70
I007717,O02558,P0011,8,14495,15,98566.00
I007718,O02558,P0090,4,33743,10,121474.80
I007719,O02559,P0057,6,42897,10,231643.80
I007720,O02559,P0053,1,9266,0,9266.00
I007721,O02559,P0028,6,31151,20,149524.80
I007722,O02560,P0083,2,24478,5,46508.20
I007723,O02560,P0055,1,37597,5,35717.15
I007724,O02560,P0099,7,53479,15,318200.05
I007725,O02560,P0016,8,39719,0,317752.00
I007726,O02561,P0023,6,55725,5,317632.50
I007727,O02561,P0043,8,53045,10,381924.00
I007728,O02561,P0080,5,25147,0,125735.00
I007729,O02561,P0006,10,42495,15,361207.50
I007730,O02562,P0002,3,31080,0,93240.00
I007731,O02562,P0023,8,55725,0,445800.00
I007732,O02562,P0052,5,28616,20,114464.00
I007733,O02563,P0071,6,38269,0,229614.00
I007734,O02563,P0100,5,17786,20,71144.00
I007735,O02563,P0059,4,27604,15,93853.60
I007736,O02563,P0037,5,34307,20,137228.00
I007737,O02563,P0022,7,13413,20,75112.80
I007738,O02564,P0067,3,29020,10,78354.00
I007739,O02564,P0098,7,13062,20,73147.20
I007740,O02564,P0097,5,36994,10,166473.00
I007741,O02564,P0077,7,8655,15,51497.25
I007742,O02565,P0046,5,29632,20,118528.00
I007743,O02565,P0038,3,41524,5,118343.40
I007744,O02565,P0036,8,48983,20,313491.20
I007745,O02565,P0007,10,19610,0,196100.00
I007746,O02566,P0025,5,9681,20,38724.00
I007747,O02566,P0066,6,12374,10,66819.60
I007748,O02566,P0075,1,10086,5,9581.70
I007749,O02566,P0012,1,28291,20,22632.80
I007750,O02567,P0054,3,25752,20,61804.80
I007751,O02567,P0055,9,37597,15,287617.05
I007752,O02567,P0090,2,33743,20,53988.80
I007753,O02568,P0019,2,50966,5,96835.40
I007754,O02568,P0056,2,42380,10,76284.00
I007755,O02568,P0013,3,16028,20,38467.20
I007756,O02568,P0062,9,33323,5,284911.65
I007757,O02568,P0064,9,36237,10,293519.70
I007758,O02569,P0044,9,37026,15,283248.90
I007759,O02569,P0039,8,13519,5,102744.40
I007760,O02569,P0066,3,12374,10,33409.80
I007761,O02570,P0002,6,31080,15,158508.00
I007762,O02570,P0024,10,28494,15,242199.00
I007763,O02571,P0053,9,9266,20,66715.20
I007764,O02571,P0015,7,46486,20,260321.60
I007765,O02571,P0032,5,45113,5,214286.75
I007766,O02572,P0074,3,25591,5,72934.35
I007767,O02573,P0070,8,38307,15,260487.60
I007768,O02573,P0083,5,24478,15,104031.50
I007769,O02574,P0022,2,13413,5,25484.70
I007770,O02575,P0049,3,60308,10,162831.60
I007771,O02575,P0006,5,42495,5,201851.25
I007772,O02575,P0020,3,60579,0,181737.00
I007773,O02575,P0019,9,50966,5,435759.30
I007774,O02575,P0044,7,37026,0,259182.00
I007775,O02576,P0068,6,47879,10,258546.60
I007776,O02577,P0099,7,53479,20,299482.40
I007777,O02577,P0001,10,45925,15,390362.50
I007778,O02577,P0017,1,51525,0,51525.00
I007779,O02577,P0003,3,64507,5,183844.95
I007780,O02578,P0067,7,29020,5,192983.00
I007781,O02578,P0025,3,9681,15,24686.55
I007782,O02579,P0074,9,25591,10,207287.10
I007783,O02579,P0082,2,51263,5,97399.70
I007784,O02579,P0016,10,39719,5,377330.50
I007785,O02579,P0019,1,50966,5,48417.70
I007786,O02579,P0007,3,19610,20,47064.00
I007787,O02580,P0018,10,28628,15,243338.00
I007788,O02580,P0005,1,5624,0,5624.00
I007789,O02581,P0098,6,13062,20,62697.60
I007790,O02581,P0003,4,64507,20,206422.40
I007791,O02582,P0032,6,45113,10,243610.20
I007792,O02582,P0090,9,33743,20,242949.60
I007793,O02582,P0049,10,60308,0,603080.00
I007794,O02582,P0009,2,52209,15,88755.30
I007795,O02583,P0057,6,42897,10,231643.80
I007796,O02583,P0013,10,16028,0,160280.00
I007797,O02583,P0009,3,52209,10,140964.30
I007798,O02584,P0095,2,35691,15,60674.70
I007799,O02584,P0069,2,32580,0,65160.00
I007800,O02584,P0045,10,49014,20,392112.00
I007801,O02585,P0053,2,9266,10,16678.80
I007802,O02585,P0032,5,45113,5,214286.75
I007803,O02585,P0087,3,49638,5,141468.30
I007804,O02585,P0022,7,13413,0,93891.00
I007805,O02586,P0085,5,51626,20,206504.00
I007806,O02586,P0018,8,28628,10,206121.60
I007807,O02586,P0072,2,47942,10,86295.60
I007808,O02586,P0080,7,25147,15,149624.65
I007809,O02586,P0039,9,13519,0,121671.00
I007810,O02587,P0042,8,61517,10,442922.40
I007811,O02587,P0094,3,35256,0,105768.00
I007812,O02587,P0055,7,37597,0,263179.00
I007813,O02587,P0020,4,60579,0,242316.00
I007814,O02587,P0045,3,49014,20,117633.60
I007815,O02588,P0025,5,9681,5,45984.75
I007816,O02588,P0089,10,20493,0,204930.00
I007817,O02588,P0017,4,51525,15,175185.00
I007818,O02588,P0083,7,24478,5,162778.70
I007819,O02588,P0006,5,42495,5,201851.25
I007820,O02589,P0032,3,45113,15,115038.15
I007821,O02589,P0052,3,28616,10,77263.20
I007822,O02589,P0098,7,13062,10,82290.60
I007823,O02589,P0100,2,17786,0,35572.00
I007824,O02589,P0076,9,15519,10,125703.90
I007825,O02590,P0030,7,38698,20,216708.80
I007826,O02590,P0036,7,48983,15,291448.85
I007827,O02590,P0071,3,38269,5,109066.65
I007828,O02590,P0017,10,51525,5,489487.50
I007829,O02590,P0090,1,33743,20,26994.40
I007830,O02591,P0095,8,35691,20,228422.40
I007831,O02591,P0096,9,42139,20,303400.80
I007832,O02591,P0100,6,17786,5,101380.20
I007833,O02591,P0028,4,31151,20,99683.20
I007834,O02591,P0032,2,45113,5,85714.70
I007835,O02592,P0044,3,37026,20,88862.40
I007836,O02592,P0070,6,38307,20,183873.60
I007837,O02592,P0033,3,50105,5,142799.25
I007838,O02592,P0015,3,46486,10,125512.20
I007839,O02592,P0015,8,46486,20,297510.40
I007840,O02593,P0036,7,48983,5,325736.95
I007841,O02594,P0011,8,14495,5,110162.00
I007842,O02595,P0048,9,37447,5,320171.85
I007843,O02595,P0019,9,50966,5,435759.30
I007844,O02596,P0085,5,51626,0,258130.00
I007845,O02596,P0096,9,42139,20,303400.80
I007846,O02596,P0058,9,16575,15,126798.75
I007847,O02596,P0047,8,48530,10,349416.00
I007848,O02596,P0080,3,25147,20,60352.80
I007849,O02597,P0025,10,9681,10,87129.00
I007850,O02598,P0009,6,52209,5,297591.30
I007851,O02598,P0039,10,13519,10,121671.00
I007852,O02599,P0043,4,53045,20,169744.00
I007853,O02599,P0038,1,41524,15,35295.40
I007854,O02599,P0057,4,42897,5,163008.60
I007855,O02599,P0094,2,35256,5,66986.40
I007856,O02600,P0042,8,61517,10,442922.40
I007857,O02600,P0033,7,50105,15,298124.75
I007858,O02600,P0068,3,47879,10,129273.30
I007859,O02601,P0078,7,9952,0,69664.00
I007860,O02602,P0073,3,35536,20,85286.40
I007861,O02602,P0038,1,41524,20,33219.20
I007862,O02603,P0055,6,37597,15,191744.70
I007863,O02603,P0007,2,19610,15,33337.00
I007864,O02604,P0029,9,39973,5,341769.15
I007865,O02605,P0072,9,47942,5,409904.10
I007866,O02605,P0003,3,64507,15,164492.85
I007867,O02606,P0071,3,38269,10,103326.30
I007868,O02606,P0042,8,61517,5,467529.20
I007869,O02607,P0090,9,33743,5,288502.65
I007870,O02607,P0034,10,52301,10,470709.00
I007871,O02607,P0076,2,15519,10,27934.20
I007872,O02608,P0045,3,49014,15,124985.70
I007873,O02608,P0031,10,47765,0,477650.00
I007874,O02608,P0038,3,41524,5,118343.40
I007875,O02608,P0051,3,21836,5,62232.60
I007876,O02609,P0006,6,42495,15,216724.50
I007877,O02610,P0007,5,19610,10,88245.00
I007878,O02610,P0070,8,38307,15,260487.60
I007879,O02610,P0017,6,51525,10,278235.00
I007880,O02610,P0034,2,52301,10,94141.80
I007881,O02611,P0055,5,37597,15,159787.25
I007882,O02611,P0084,9,20164,20,145180.80
I007883,O02611,P0040,10,22405,20,179240.00
I007884,O02611,P0038,5,41524,0,207620.00
I007885,O02611,P0034,5,52301,20,209204.00
